src,dst
44660,491
44661,3622
44662,4454
44663,1890
44664,4849
44665,277
44666,2121
44667,2014
44668,1194
44669,3966
44670,97
44671,578
44672,1953
44673,4359
44674,916
44675,4463
44676,3708
44677,2448
44678,4052
44679,2387
44680,4475
44681,2783
44682,1517
44683,1729
44684,3471
44685,122
44686,4483
44687,1428
44688,2488
44689,85
44690,4881
44691,3353
44692,2991
44693,2490
44694,4898
44695,2323
44696,2370
44697,1269
44698,1502
44699,2209
44700,2287
44701,1014
44702,3200
44703,4864
44704,4547
44705,114
44706,644
44707,4468
44708,4133
44709,1314
44710,2127
44711,2508
44712,2006
44713,4871
44714,1315
44715,4681
44716,128
44717,2994
44718,1691
44719,3468
44720,4957
44721,1395
44722,983
44723,1037
44724,2658
44725,1611
44726,1658
44727,1018
44728,483
44729,3508
44730,3523
44731,3922
44732,1874
44733,3225
44734,2134
44735,1654
44736,4682
44737,2691
44738,4263
44739,3067
44740,1251
44741,21
44742,861
44743,4774
44744,289
44745,2531
44746,4046
44747,1000
44748,3015
44749,740
44750,3455
44751,2203
44752,3615
44753,4165
44754,3795
44755,2397
44756,3082
44757,1255
44758,4066
44759,4719
44760,4900
44761,3179
44762,1516
44763,97
44764,4332
44765,2631
44766,4711
44767,4041
44768,2611
44769,246
44770,3954
44771,3867
44772,4320
44773,2291
44774,803
44775,2094
44776,2914
44777,3687
44778,4603
44779,1543
44780,1828
44781,4349
44782,4444
44783,2021
44784,1887
44785,121
44786,3326
44787,4479
44788,3444
44789,4178
44790,4577
44791,4913
44792,4462
44793,149
44794,1431
44795,4687
44796,1667
44797,2355
44798,318
44799,2257
44800,1690
44801,2903
44802,1118
44803,152
44804,1644
44805,2263
44806,3742
44807,2245
44808,1545
44809,316
44810,1850
44811,2567
44812,3779
44813,4294
44814,4325
44815,3404
44816,2684
44817,1780
44818,266
44819,4571
44820,1305
44821,115
44822,1670
44823,1629
44824,4143
44825,4199
44826,89
44827,2635
44828,382
44829,3860
44830,3991
44831,775
44832,2979
44833,2958
44834,2502
44835,4747
44836,2030
44837,4283
44838,2304
44839,2839
44840,3486
44841,4707
44842,913
44843,57
44844,1314
44845,235
44846,760
44847,191
44848,632
44849,191
44850,4120
44851,848
44852,1673
44853,21
44854,37
44855,1481
44856,1978
44857,3565
44858,461
44859,1425
44860,2151
44861,1105
44862,4046
44863,1912
44864,2756
44865,77
44866,1118
44867,1683
44868,2317
44869,1675
44870,4969
44871,2310
44872,3557
44873,2900
44874,4428
44875,363
44876,4095
44877,699
44878,831
44879,1592
44880,2401
44881,4906
44882,1480
44883,3804
44884,1476
44885,2155
44886,870
44887,1926
44888,1863
44889,2132
44890,4325
44891,2022
44892,4933
44893,4573
44894,848
44895,2911
44896,31
44897,2648
44898,2447
44899,358
44900,3975
44901,4298
44902,1768
44903,692
44904,2124
44905,2206
44906,4197
44907,942
44908,3306
44909,2890
44910,4354
44911,4728
44912,119
44913,3550
44914,3332
44915,1386
44916,243
44917,3126
44918,1489
44919,268
44920,2768
44921,886
44922,1081
44923,152
44924,3847
44925,3842
44926,2805
44927,1589
44928,3010
44929,522
44930,3910
44931,547
44932,2408
44933,4207
44934,2348
44935,4945
44936,3633
44937,289
44938,4411
44939,3792
44940,4217
44941,3564
44942,1505
44943,2385
44944,2564
44945,4340
44946,2552
44947,4934
44948,2664
44949,4210
44950,1879
44951,1436
44952,4327
44953,4525
44954,659
44955,312
44956,4760
44957,1295
44958,2906
44959,2348
44960,2599
44961,1710
44962,3233
44963,3432
44964,404
44965,2116
44966,4256
44967,3119
44968,594
44969,2767
44970,2475
44971,1476
44972,4149
44973,4610
44974,4761
44975,2584
44976,2804
44977,1749
44978,1398
44979,3355
44980,807
44981,1928
44982,1959
44983,1673
44984,3077
44985,2077
44986,570
44987,2094
44988,536
44989,2198
44990,1964
44991,1389
44992,2369
44993,1453
44994,3943
44995,2330
44996,552
44997,1693
44998,1496
44999,314
45000,2368
45001,4944
45002,4094
45003,1182
45004,1394
45005,4104
45006,1728
45007,1772
45008,1721
45009,2494
45010,412
45011,2095
45012,3854
45013,4939
45014,1531
45015,1630
45016,4199
45017,3473
45018,2324
45019,3310
45020,3393
45021,3190
45022,3013
45023,3367
45024,1532
45025,4939
45026,26
45027,1059
45028,750
45029,1140
45030,3618
45031,4272
45032,1488
45033,423
45034,20
45035,687
45036,1337
45037,3858
45038,1851
45039,3189
45040,1571
45041,127
45042,413
45043,1665
45044,859
45045,3767
45046,273
45047,981
45048,1222
45049,3680
45050,2417
45051,3270
45052,3093
45053,3843
45054,1916
45055,2273
45056,4100
45057,3867
45058,4161
45059,4248
45060,133
45061,1407
45062,2767
45063,4698
45064,2239
45065,2472
45066,4732
45067,2634
45068,2016
45069,871
45070,1602
45071,4532
45072,4176
45073,4590
45074,2779
45075,1304
45076,1278
45077,1470
45078,984
45079,3357
45080,3889
45081,1225
45082,3660
45083,170
45084,647
45085,3117
45086,3713
45087,1009
45088,4604
45089,794
45090,4339
45091,3935
45092,961
45093,2576
45094,898
45095,4861
45096,3552
45097,4266
45098,2919
45099,2010
45100,1004
45101,2533
45102,2889
45103,4854
45104,1085
45105,1716
45106,4441
45107,885
45108,1282
45109,647
45110,3679
45111,715
45112,3485
45113,1580
45114,633
45115,2913
45116,27
45117,4112
45118,3787
45119,1593
45120,1896
45121,775
45122,1241
45123,130
45124,1233
45125,3245
45126,3248
45127,987
45128,2842
45129,1339
45130,3098
45131,2771
45132,1720
45133,3380
45134,828
45135,150
45136,1339
45137,3537
45138,1249
45139,4244
45140,898
45141,2865
45142,2149
45143,3577
45144,745
45145,4694
45146,2702
45147,3689
45148,863
45149,2009
45150,305
45151,4775
45152,1340
45153,228
45154,956
45155,119
45156,889
45157,2383
45158,4037
45159,423
45160,408
45161,3793
45162,276
45163,372
45164,1928
45165,4124
45166,3937
45167,4068
45168,1102
45169,99
45170,713
45171,4305
45172,1121
45173,4910
45174,4115
45175,3661
45176,629
45177,2744
45178,2734
45179,1976
45180,4818
45181,3639
45182,1214
45183,1336
45184,80
45185,2508
45186,2627
45187,66
45188,2650
45189,2660
45190,3087
45191,1593
45192,4895
45193,3404
45194,2114
45195,144
45196,109
45197,766
45198,4783
45199,1087
45200,4723
45201,2692
45202,4333
45203,830
45204,1003
45205,2639
45206,2118
45207,4519
45208,2716
45209,3173
45210,1912
45211,3854
45212,972
45213,3873
45214,1681
45215,4008
45216,1556
45217,1595
45218,2930
45219,3370
45220,4026
45221,3618
45222,2322
45223,1966
45224,3781
45225,2914
45226,531
45227,2189
45228,1271
45229,4781
45230,3519
45231,232
45232,3277
45233,1558
45234,233
45235,2701
45236,3314
45237,583
45238,1191
45239,4434
45240,637
45241,1494
45242,4275
45243,4353
45244,3554
45245,167
45246,3282
45247,1952
45248,4514
45249,709
45250,2703
45251,3524
45252,748
45253,501
45254,4050
45255,2155
45256,2135
45257,396
45258,4925
45259,1289
45260,3699
45261,881
45262,3718
45263,4218
45264,4806
45265,2652
45266,4925
45267,1487
45268,4602
45269,2657
45270,4361
45271,2706
45272,3979
45273,70
45274,448
45275,1662
45276,4656
45277,2078
45278,4103
45279,241
45280,1942
45281,1666
45282,3629
45283,2765
45284,1564
45285,983
45286,606
45287,3743
45288,193
45289,3868
45290,2443
45291,4161
45292,745
45293,3541
45294,3003
45295,626
45296,3696
45297,744
45298,3671
45299,3468
45300,1316
45301,2401
45302,1795
45303,3502
45304,4844
45305,1305
45306,90
45307,3712
45308,2249
45309,749
45310,4515
45311,4435
45312,1084
45313,2126
45314,2446
45315,1480
45316,2876
45317,2455
45318,4882
45319,3231
45320,931
45321,4897
45322,550
45323,2896
45324,582
45325,2122
45326,4603
45327,4008
45328,4670
45329,4343
45330,2740
45331,2665
45332,4417
45333,691
45334,4247
45335,1054
45336,4604
45337,1834
45338,2246
45339,4585
45340,1133
45341,3592
45342,770
45343,73
45344,3271
45345,1071
45346,332
45347,351
45348,3892
45349,1861
45350,3856
45351,931
45352,4327
45353,423
45354,4203
45355,4264
45356,4563
45357,1050
45358,4014
45359,2525
45360,2621
45361,3681
45362,3922
45363,4701
45364,463
45365,1032
45366,3981
45367,2678
45368,902
45369,4411
45370,2092
45371,2499
45372,4542
45373,2828
45374,4436
45375,1165
45376,3047
45377,1581
45378,1744
45379,3986
45380,2303
45381,2928
45382,2868
45383,9
45384,4646
45385,3069
45386,3319
45387,4077
45388,4537
45389,4345
45390,3691
45391,436
45392,477
45393,2290
45394,4711
45395,4740
45396,4185
45397,3904
45398,4700
45399,4423
45400,2814
45401,1147
45402,3308
45403,3094
45404,1511
45405,2613
45406,2515
45407,4589
45408,3978
45409,992
45410,2334
45411,682
45412,2517
45413,2956
45414,893
45415,4049
45416,2751
45417,1848
45418,227
45419,4511
45420,2
45421,3879
45422,4840
45423,1042
45424,4110
45425,1278
45426,2409
45427,2536
45428,1161
45429,1716
45430,4545
45431,944
45432,4296
45433,4831
45434,764
45435,906
45436,4291
45437,2347
45438,2804
45439,4462
45440,3378
45441,4485
45442,2251
45443,3869
45444,630
45445,4100
45446,2069
45447,2794
45448,925
45449,3583
45450,1140
45451,1596
45452,3171
45453,4989
45454,1587
45455,2002
45456,4133
45457,1954
45458,3138
45459,3993
45460,2423
45461,2272
45462,3950
45463,3222
45464,3714
45465,4506
45466,1240
45467,1775
45468,4143
45469,4441
45470,1624
45471,2135
45472,1595
45473,1838
45474,876
45475,3351
45476,1211
45477,2170
45478,852
45479,1298
45480,3813
45481,1720
45482,3613
45483,4792
45484,2556
45485,4865
45486,1740
45487,1431
45488,3371
45489,1671
45490,2302
45491,3535
45492,2869
45493,1310
45494,2780
45495,119
45496,500
45497,3991
45498,1846
45499,763
45500,1344
45501,1466
45502,495
45503,1722
45504,4088
45505,4441
45506,4097
45507,4233
45508,3687
45509,4500
45510,3738
45511,930
45512,4283
45513,3717
45514,2930
45515,3894
45516,4359
45517,941
45518,3426
45519,4435
45520,3936
45521,4643
45522,4952
45523,638
45524,560
45525,564
45526,1888
45527,2873
45528,592
45529,1784
45530,1807
45531,1499
45532,1906
45533,2045
45534,282
45535,3793
45536,370
45537,2233
45538,4014
45539,4810
45540,1676
45541,3767
45542,1141
45543,799
45544,1000
45545,2133
45546,1985
45547,2100
45548,4832
45549,4097
45550,742
45551,1665
45552,2564
45553,4867
45554,2096
45555,2550
45556,2052
45557,4154
45558,653
45559,746
45560,1284
45561,2495
45562,4715
45563,939
45564,4581
45565,1512
45566,96
45567,4431
45568,3628
45569,2766
45570,4095
45571,4612
45572,821
45573,4840
45574,705
45575,772
45576,3181
45577,1666
45578,2076
45579,3747
45580,3754
45581,4142
45582,1926
45583,4298
45584,2097
45585,3130
45586,3607
45587,2654
45588,953
45589,42
45590,1016
45591,1253
45592,1120
45593,4065
45594,1761
45595,4259
45596,461
45597,2890
45598,3202
45599,861
45600,3363
45601,550
45602,2672
45603,4688
45604,192
45605,3246
45606,4172
45607,4106
45608,331
45609,2791
45610,1464
45611,2424
45612,1892
45613,3804
45614,1529
45615,1406
45616,4048
45617,1648
45618,1490
45619,2341
45620,4656
45621,4780
45622,3009
45623,1080
45624,4904
45625,640
45626,3807
45627,4526
45628,1736
45629,3579
45630,1972
45631,4641
45632,836
45633,351
45634,3270
45635,3995
45636,905
45637,3873
45638,2724
45639,1921
45640,4231
45641,3813
45642,1459
45643,1199
45644,610
45645,3538
45646,1099
45647,2431
45648,69
45649,707
45650,3342
45651,4366
45652,1618
45653,58
45654,4778
45655,106
45656,108
45657,3925
45658,1793
45659,4754
45660,454
45661,4665
45662,898
45663,2396
45664,3459
45665,3468
45666,2992
45667,2310
45668,757
45669,938
45670,1301
45671,4020
45672,3479
45673,4284
45674,3809
45675,65
45676,4388
45677,626
45678,411
45679,4244
45680,4950
45681,3973
45682,2285
45683,64
45684,2642
45685,84
45686,3934
45687,4481
45688,2497
45689,2998
45690,545
45691,1371
45692,1536
45693,4734
45694,2024
45695,4073
45696,602
45697,4843
45698,1399
45699,4004
45700,229
45701,3768
45702,1373
45703,4836
45704,4515
45705,3749
45706,4903
45707,4975
45708,1266
45709,1289
45710,2313
45711,2267
45712,3599
45713,3264
45714,1530
45715,4905
45716,646
45717,572
45718,4497
45719,784
45720,84
45721,310
45722,401
45723,1101
45724,3651
45725,1320
45726,3855
45727,1564
45728,1418
45729,1890
45730,1408
45731,3983
45732,736
45733,2533
45734,1218
45735,3514
45736,584
45737,2731
45738,3268
45739,1923
45740,1536
45741,2709
45742,2884
45743,106
45744,2615
45745,2654
45746,1709
45747,4712
45748,1291
45749,3640
45750,2583
45751,3652
45752,3398
45753,961
45754,760
45755,2003
45756,3438
45757,1388
45758,3229
45759,1165
45760,876
45761,1431
45762,3243
45763,758
45764,3431
45765,4183
45766,1462
45767,1114
45768,3090
45769,3064
45770,2031
45771,2364
45772,1251
45773,1425
45774,675
45775,4591
45776,3445
45777,1671
45778,3309
45779,1434
45780,4675
45781,3244
45782,2998
45783,353
45784,4463
45785,3166
45786,2259
45787,3435
45788,3266
45789,2502
45790,3321
45791,1375
45792,561
45793,2292
45794,2196
45795,197
45796,3931
45797,3303
45798,2650
45799,3507
45800,4317
45801,4799
45802,1175
45803,4509
45804,1534
45805,332
45806,3600
45807,4410
45808,2867
45809,2144
45810,386
45811,3806
45812,1161
45813,4792
45814,166
45815,736
45816,4219
45817,2000
45818,4179
45819,2335
45820,1893
45821,3919
45822,4509
45823,1342
45824,1276
45825,2259
45826,2369
45827,2570
45828,3116
45829,3664
45830,1167
45831,1026
45832,3276
45833,4334
45834,586
45835,2026
45836,1977
45837,2524
45838,2477
45839,3955
45840,865
45841,4667
45842,3250
45843,3106
45844,2025
45845,23
45846,868
45847,2373
45848,3644
45849,3252
45850,341
45851,2536
45852,1688
45853,1333
45854,1502
45855,2162
45856,3565
45857,670
45858,402
45859,4851
45860,1290
45861,1219
45862,628
45863,3319
45864,2411
45865,1835
45866,3419
45867,4996
45868,2706
45869,4024
45870,1810
45871,4442
45872,842
45873,1121
45874,4873
45875,1273
45876,2197
45877,270
45878,4111
45879,1957
45880,2946
45881,1625
45882,1967
45883,233
45884,4476
45885,827
45886,2865
45887,2568
45888,3406
45889,4420
45890,1469
45891,3153
45892,1418
45893,4294
45894,4509
45895,2866
45896,1249
45897,4993
45898,4513
45899,2053
45900,4851
45901,4846
45902,1057
45903,535
45904,2014
45905,1528
45906,2936
45907,636
45908,1125
45909,1617
45910,230
45911,887
45912,4840
45913,4040
45914,1034
45915,3498
45916,3917
45917,4095
45918,171
45919,4315
45920,2604
45921,1114
45922,832
45923,4290
45924,650
45925,4634
45926,3208
45927,582
45928,452
45929,248
45930,3492
45931,4845
45932,2601
45933,2717
45934,4413
45935,1928
45936,3833
45937,4326
45938,2447
45939,4886
45940,896
45941,472
45942,3932
45943,3716
45944,4401
45945,4385
45946,4287
45947,2113
45948,4379
45949,4043
45950,389
45951,2250
45952,4553
45953,772
45954,4150
45955,2266
45956,1431
45957,801
45958,4940
45959,1085
45960,4708
45961,619
45962,867
45963,1200
45964,3556
45965,411
45966,1085
45967,164
45968,4386
45969,645
45970,2085
45971,2326
45972,4088
45973,4023
45974,3541
45975,4800
45976,231
45977,789
45978,91
45979,1944
45980,136
45981,2594
45982,2003
45983,3382
45984,3632
45985,1076
45986,30
45987,4694
45988,1870
45989,4884
45990,4415
45991,1963
45992,4557
45993,4298
45994,4041
45995,985
45996,345
45997,3379
45998,1495
45999,4861
46000,1547
46001,3392
46002,4412
46003,580
46004,4144
46005,912
46006,3889
46007,2389
46008,3749
46009,1099
46010,2779
46011,645
46012,1069
46013,4524
46014,4939
46015,2399
46016,879
46017,2875
46018,1773
46019,147
46020,4977
46021,3475
46022,815
46023,1077
46024,3957
46025,2484
46026,3437
46027,3167
46028,3816
46029,2554
46030,2260
46031,3720
46032,1711
46033,539
46034,2118
46035,3754
46036,2560
46037,2852
46038,2268
46039,2983
46040,4434
46041,1345
46042,1781
46043,4229
46044,1201
46045,81
46046,3678
46047,885
46048,731
46049,4664
46050,2505
46051,4208
46052,4541
46053,4071
46054,4576
46055,4519
46056,821
46057,60
46058,288
46059,270
46060,1106
46061,4358
46062,704
46063,2996
46064,4454
46065,207
46066,1384
46067,2589
46068,973
46069,809
46070,40
46071,3629
46072,445
46073,3104
46074,672
46075,1691
46076,3967
46077,4126
46078,596
46079,4915
46080,3689
46081,92
46082,3900
46083,4738
46084,1116
46085,4595
46086,2153
46087,2784
46088,2612
46089,3208
46090,1543
46091,867
46092,2796
46093,381
46094,4988
46095,4484
46096,1422
46097,374
46098,209
46099,1464
46100,1111
46101,3251
46102,2196
46103,3406
46104,1441
46105,4118
46106,3608
46107,1756
46108,4964
46109,3663
46110,355
46111,4942
46112,3278
46113,4569
46114,4173
46115,2607
46116,2769
46117,1914
46118,4345
46119,555
46120,4105
46121,3054
46122,4611
46123,1362
46124,3733
46125,1418
46126,835
46127,362
46128,2312
46129,697
46130,1073
46131,2466
46132,729
46133,4877
46134,4083
46135,580
46136,4274
46137,299
46138,3137
46139,724
46140,523
46141,2552
46142,1847
46143,3072
46144,2305
46145,3608
46146,1895
46147,4669
46148,461
46149,3319
46150,1574
46151,3910
46152,3640
46153,1613
46154,4646
46155,1828
46156,1828
46157,2757
46158,1014
46159,27
46160,233
46161,1107
46162,2093
46163,160
46164,3416
46165,977
46166,2202
46167,1120
46168,569
46169,2240
46170,3677
46171,1428
46172,1916
46173,743
46174,1912
46175,3933
46176,4683
46177,2667
46178,3458
46179,2485
46180,1506
46181,86
46182,1744
46183,3834
46184,4946
46185,887
46186,1585
46187,2021
46188,1363
46189,1260
46190,2832
46191,4506
46192,2521
46193,3423
46194,3203
46195,3418
46196,3797
46197,2855
46198,856
46199,305
46200,2427
46201,3596
46202,4503
46203,1535
46204,1023
46205,3563
46206,3654
46207,123
46208,4038
46209,1983
46210,4543
46211,236
46212,3693
46213,2580
46214,1991
46215,3928
46216,2849
46217,1985
46218,4786
46219,741
46220,2597
46221,4786
46222,2574
46223,1161
46224,2836
46225,2301
46226,4877
46227,684
46228,3269
46229,4410
46230,440
46231,689
46232,4999
46233,855
46234,745
46235,1616
46236,3444
46237,4465
46238,2342
46239,4821
46240,4157
46241,3357
46242,4926
46243,1421
46244,4757
46245,1799
46246,1852
46247,2753
46248,1975
46249,3908
46250,1590
46251,2554
46252,4396
46253,2441
46254,1935
46255,1865
46256,2277
46257,76
46258,4946
46259,3167
46260,791
46261,1968
46262,1356
46263,3581
46264,4851
46265,4120
46266,1191
46267,4957
46268,3812
46269,2099
46270,2140
46271,3705
46272,3521
46273,3137
46274,1291
46275,40
46276,2002
46277,4084
46278,624
46279,4466
46280,2207
46281,3810
46282,1981
46283,1171
46284,587
46285,4413
46286,1429
46287,2033
46288,3062
46289,1751
46290,2117
46291,4813
46292,1056
46293,4978
46294,4173
46295,262
46296,2375
46297,3320
46298,1775
46299,2866
46300,3931
46301,3749
46302,2401
46303,3441
46304,810
46305,1166
46306,3555
46307,1519
46308,2312
46309,4288
46310,3238
46311,2204
46312,1502
46313,213
46314,2200
46315,3137
46316,3608
46317,1980
46318,3416
46319,1322
46320,1775
46321,3128
46322,2596
46323,3448
46324,4689
46325,1687
46326,150
46327,4643
46328,4670
46329,3184
46330,40
46331,2674
46332,3470
46333,4689
46334,2122
46335,742
46336,2206
46337,4432
46338,3714
46339,536
46340,4468
46341,319
46342,2948
46343,1991
46344,1605
46345,4264
46346,4148
46347,3682
46348,3533
46349,1267
46350,45
46351,4135
46352,4903
46353,186
46354,3180
46355,1811
46356,445
46357,3507
46358,2232
46359,3267
46360,4520
46361,453
46362,3361
46363,1631
46364,1790
46365,4283
46366,2836
46367,287
46368,1642
46369,3474
46370,2547
46371,4037
46372,4551
46373,1446
46374,4985
46375,3593
46376,16
46377,3448
46378,3487
46379,4522
46380,1701
46381,470
46382,891
46383,4657
46384,523
46385,2700
46386,1520
46387,2904
46388,3626
46389,66
46390,3111
46391,4745
46392,212
46393,1111
46394,340
46395,2238
46396,4254
46397,4935
46398,4551
46399,3862
46400,4945
46401,1809
46402,771
46403,68
46404,2265
46405,2341
46406,716
46407,1966
46408,4242
46409,915
46410,431
46411,3799
46412,3610
46413,4034
46414,1177
46415,110
46416,4253
46417,162
46418,2953
46419,454
46420,3313
46421,25
46422,2446
46423,3793
46424,872
46425,3103
46426,4816
